category,subcategory,api_name,function_name,description,args,returns,example,column_mapping,url_main,url_chk
domestic_bond,기본시세,장내채권 평균단가조회,avg_unit,[장내채권] 기본시세 장내채권 평균단가조회[국내주식-158] 장내채권 평균단가조회 API를 호출하여 DataFrame으로 반환합니다.,"inqr_strt_dt (str): 조회 시작 일자 (예: '20230101')
inqr_end_dt (str): 조회 종료 일자 (예: '20230131')
pdno (str): 상품번호, 공백: 전체, 특정종목 조회시 : 종목코드
prdt_type_cd (str): 상품유형코드 (예: '302')
vrfc_kind_cd (str): 검증종류코드 (예: '00')
NK30 (str): 연속조회키30, 공백 허용
FK100 (str): 연속조회검색조건100, 공백 허용
dataframe1 (Optional[pd.DataFrame]): 누적 데이터프레임 (output1)
dataframe2 (Optional[pd.DataFrame]): 누적 데이터프레임 (output2)
dataframe3 (Optional[pd.DataFrame]): 누적 데이터프레임 (output3)
tr_cont (str): 연속 거래 여부
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)","Tuple[pd.DataFrame, pd.DataFrame, pd.DataFrame]: 장내채권 평균단가조회 데이터","     df1, df2, df3 = avg_unit(
    ...     inqr_strt_dt='20230101',
    ...     inqr_end_dt='20230131',
    ...     pdno='KR2033022D33',
    ...     prdt_type_cd='302',
    ...     vrfc_kind_cd='00',
    ... )
     print(df1)
     print(df2)
     print(df3)","{
    'evlu_dt': '평가일자',
    'pdno': '상품번호',
    'prdt_type_cd': '상품유형코드',
    'kis_unpr': '한국신용평가단가',
    'kbp_unpr': '한국채권평가단가',
    'nice_evlu_unpr': '한국신용정보평가단가',
    'fnp_unpr': '에프앤자산평가단가',
    'avg_evlu_unpr': '평균평가단가',
    'kis_crdt_grad_text': '한국신용평가신용등급내용',
    'kbp_crdt_grad_text': '한국채권평가신용등급내용',
    'nice_crdt_grad_text': '한국신용정보신용등급내용',
    'fnp_crdt_grad_text': '에프앤자산평가신용등급내용',
    'chng_yn': '변경여부',
    'kis_erng_rt': '한국신용평가수익율',
    'kbp_erng_rt': '한국채권평가수익율',
    'nice_evlu_erng_rt': '한국신용정보평가수익율',
    'fnp_erng_rt': '에프앤자산평가수익율',
    'avg_evlu_erng_rt': '평균평가수익율',
    'kis_rf_unpr': '한국신용평가RF단가',
    'kbp_rf_unpr': '한국채권평가RF단가',
    'nice_evlu_rf_unpr': '한국신용정보평가RF단가',
    'avg_evlu_rf_unpr': '평균평가RF단가',
    'evlu_dt': '평가일자',
    'pdno': '상품번호',
    'prdt_type_cd': '상품유형코드',
    'kis_evlu_amt': '한국신용평가평가금액',
    'kbp_evlu_amt': '한국채권평가평가금액',
    'nice_evlu_amt': '한국신용정보평가금액',
    'fnp_evlu_amt': '에프앤자산평가평가금액',
    'avg_evlu_amt': '평균평가금액',
    'chng_yn': '변경여부',
    'output3': '응답상세',
    'evlu_dt': '평가일자',
    'pdno': '상품번호',
    'prdt_type_cd': '상품유형코드',
    'kis_crcy_cd': '한국신용평가통화코드',
    'kis_evlu_unit_pric': '한국신용평가평가단위가격',
    'kis_evlu_pric': '한국신용평가평가가격',
    'kbp_crcy_cd': '한국채권평가통화코드',
    'kbp_evlu_unit_pric': '한국채권평가평가단위가격',
    'kbp_evlu_pric': '한국채권평가평가가격',
    'nice_crcy_cd': '한국신용정보통화코드',
    'nice_evlu_unit_pric': '한국신용정보평가단위가격',
    'nice_evlu_pric': '한국신용정보평가가격',
    'avg_evlu_unit_pric': '평균평가단위가격',
    'avg_evlu_pric': '평균평가가격',
    'chng_yn': '변경여부'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/avg_unit/avg_unit.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/avg_unit/chk_avg_unit.py
domestic_bond,기본시세,장내채권 기간별시세(일),inquire_daily_itemchartprice,[장내채권] 기본시세 장내채권 기간별시세(일)[국내주식-159] 장내채권 기간별시세(일) API를 호출하여 DataFrame으로 반환합니다.,"fid_cond_mrkt_div_code (str): 조건 시장 구분 코드 (필수)
fid_input_iscd (str): 입력 종목코드 (필수)
tr_cont (str): 연속 거래 여부 (기본값: """")
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임 (기본값: None)
depth (int): 현재 재귀 깊이 (기본값: 0)
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 장내채권 기간별시세(일) 데이터,"     df = inquire_daily_itemchartprice(""B"", ""KR2033022D33"")
     print(df)","{
    'stck_bsop_date': '주식영업일자',
    'bond_oprc': '채권시가2',
    'bond_hgpr': '채권고가',
    'bond_lwpr': '채권저가',
    'bond_prpr': '채권현재가',
    'acml_vol': '누적거래량'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_daily_itemchartprice/inquire_daily_itemchartprice.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_daily_itemchartprice/chk_inquire_daily_itemchartprice.py
domestic_bond,기본시세,장내채권현재가(시세),inquire_price,[장내채권] 기본시세 장내채권현재가(시세)[국내주식-200] 장내채권현재가(시세) API를 호출하여 DataFrame으로 반환합니다.,"fid_cond_mrkt_div_code (str): 조건시장분류코드 (예: 'B')
fid_input_iscd (str): 입력종목코드 (예: 'KR2033022D33')
tr_cont (str): 연속 거래 여부 (기본값: """")
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임 (기본값: None)
depth (int): 현재 재귀 깊이 (기본값: 0)
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 장내채권현재가(시세) 데이터,"     df = inquire_price('B', 'KR2033022D33')
     print(df)","{
    'stnd_iscd': '표준종목코드',
    'hts_kor_isnm': 'HTS한글종목명',
    'bond_prpr': '채권현재가',
    'prdy_vrss_sign': '전일대비부호',
    'bond_prdy_vrss': '채권전일대비',
    'prdy_ctrt': '전일대비율',
    'acml_vol': '누적거래량',
    'bond_prdy_clpr': '채권전일종가',
    'bond_oprc': '채권시가2',
    'bond_hgpr': '채권고가',
    'bond_lwpr': '채권저가',
    'ernn_rate': '수익비율',
    'oprc_ert': '시가2수익률',
    'hgpr_ert': '최고가수익률',
    'lwpr_ert': '최저가수익률',
    'bond_mxpr': '채권상한가',
    'bond_llam': '채권하한가'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_price/inquire_price.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_price/chk_inquire_price.py
domestic_bond,기본시세,장내채권현재가(체결),inquire_ccnl,[장내채권] 기본시세 장내채권현재가(체결)[국내주식-201] 장내채권현재가(체결) API를 호출하여 DataFrame으로 반환합니다.,"fid_cond_mrkt_div_code (str): 조건시장분류코드 (예: 'B')
fid_input_iscd (str): 입력종목코드 (예: 'KR2033022D33')
tr_cont (str): 연속 거래 여부 (기본값: """")
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임 (기본값: None)
depth (int): 현재 재귀 깊이 (기본값: 0)
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 장내채권현재가(체결) 데이터,"     df = inquire_ccnl('B', 'KR2033022D33')
     print(df)","{
    'output1': '응답상세',
    'stck_cntg_hour': '주식 체결 시간',
    'bond_prpr': '채권 현재가',
    'bond_prdy_vrss': '채권 전일 대비',
    'prdy_vrss_sign': '전일 대비 부호',
    'prdy_ctrt': '전일 대비율',
    'cntg_vol': '체결 거래량',
    'acml_vol': '누적 거래량'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_ccnl/inquire_ccnl.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_ccnl/chk_inquire_ccnl.py
domestic_bond,기본시세,장내채권현재가(일별),inquire_daily_price,[장내채권] 기본시세 장내채권현재가(일별)[국내주식-202] 장내채권현재가(일별) API를 호출하여 DataFrame으로 반환합니다.,"fid_cond_mrkt_div_code (str): 조건시장분류코드 (예: 'B')
fid_input_iscd (str): 입력종목코드 (예: 'KR2033022D33')
tr_cont (str): 연속 거래 여부 (기본값: """")
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임 (기본값: None)
depth (int): 현재 재귀 깊이 (기본값: 0)
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 장내채권현재가(일별) 데이터,"     df = inquire_daily_price('B', 'KR2033022D33')
     print(df)","{
    'output1': '응답상세',
    'stck_bsop_date': '주식영업일자',
    'bond_prpr': '채권현재가',
    'bond_prdy_vrss': '채권전일대비',
    'prdy_vrss_sign': '전일대비부호',
    'prdy_ctrt': '전일대비율',
    'acml_vol': '누적거래량',
    'bond_oprc': '채권시가2',
    'bond_hgpr': '채권고가',
    'bond_lwpr': '채권저가'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_daily_price/inquire_daily_price.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/inquire_daily_price/chk_inquire_daily_price.py
domestic_bond,기본시세,장내채권 발행정보,issue_info,[장내채권] 기본시세 장내채권 발행정보[국내주식-156] 장내채권 발행정보 API를 호출하여 DataFrame으로 반환합니다.,"pdno (str): 채권 종목번호(ex. KR6449111CB8)
prdt_type_cd (str): Unique key(302)
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 장내채권 발행정보 데이터,"     df = issue_info(""KR6449111CB8"", ""302"")
     print(df)","{
    'pdno': '상품번호',
    'prdt_type_cd': '상품유형코드',
    'prdt_name': '상품명',
    'prdt_eng_name': '상품영문명',
    'ivst_heed_prdt_yn': '투자유의상품여부',
    'exts_yn': '연장여부',
    'bond_clsf_cd': '채권분류코드',
    'bond_clsf_kor_name': '채권분류한글명',
    'papr': '액면가',
    'int_mned_dvsn_cd': '이자월말구분코드',
    'rvnu_shap_cd': '매출형태코드',
    'issu_amt': '발행금액',
    'lstg_rmnd': '상장잔액',
    'int_dfrm_mcnt': '이자지급개월수',
    'bond_int_dfrm_mthd_cd': '채권이자지급방법코드',
    'splt_rdpt_rcnt': '분할상환횟수',
    'prca_dfmt_term_mcnt': '원금거치기간개월수',
    'int_anap_dvsn_cd': '이자선후급구분코드',
    'bond_rght_dvsn_cd': '채권권리구분코드',
    'prdt_pclc_text': '상품특성내용',
    'prdt_abrv_name': '상품약어명',
    'prdt_eng_abrv_name': '상품영문약어명',
    'sprx_psbl_yn': '분리과세가능여부',
    'pbff_pplc_ofrg_mthd_cd': '공모사모모집방법코드',
    'cmco_cd': '주간사코드',
    'issu_istt_cd': '발행기관코드',
    'issu_istt_name': '발행기관명',
    'pnia_dfrm_agcy_istt_cd': '원리금지급대행기관코드',
    'dsct_ec_rt': '할인할증율',
    'srfc_inrt': '표면이율',
    'expd_rdpt_rt': '만기상환율',
    'expd_asrc_erng_rt': '만기보장수익율',
    'bond_grte_istt_name': '채권보증기관명',
    'int_dfrm_day_type_cd': '이자지급일유형코드',
    'ksd_int_calc_unit_cd': '증권예탁결제원이자계산단위코드',
    'int_wunt_uder_prcs_dvsn_cd': '이자원화단위미만처리구분코드',
    'rvnu_dt': '매출일자',
    'issu_dt': '발행일자',
    'lstg_dt': '상장일자',
    'expd_dt': '만기일자',
    'rdpt_dt': '상환일자',
    'sbst_pric': '대용가격',
    'rgbf_int_dfrm_dt': '직전이자지급일자',
    'nxtm_int_dfrm_dt': '차기이자지급일자',
    'frst_int_dfrm_dt': '최초이자지급일자',
    'ecis_pric': '행사가격',
    'rght_stck_std_pdno': '권리주식표준상품번호',
    'ecis_opng_dt': '행사개시일자',
    'ecis_end_dt': '행사종료일자',
    'bond_rvnu_mthd_cd': '채권매출방법코드',
    'oprt_stfno': '조작직원번호',
    'oprt_stff_name': '조작직원명',
    'rgbf_int_dfrm_wday': '직전이자지급요일',
    'nxtm_int_dfrm_wday': '차기이자지급요일',
    'kis_crdt_grad_text': '한국신용평가신용등급내용',
    'kbp_crdt_grad_text': '한국채권평가신용등급내용',
    'nice_crdt_grad_text': '한국신용정보신용등급내용',
    'fnp_crdt_grad_text': '에프앤자산평가신용등급내용',
    'dpsi_psbl_yn': '예탁가능여부',
    'pnia_int_calc_unpr': '원리금이자계산단가',
    'prcm_idx_bond_yn': '물가지수채권여부',
    'expd_exts_srdp_rcnt': '만기연장분할상환횟수',
    'expd_exts_srdp_rt': '만기연장분할상환율',
    'loan_psbl_yn': '대출가능여부',
    'grte_dvsn_cd': '보증구분코드',
    'fnrr_rank_dvsn_cd': '선후순위구분코드',
    'krx_lstg_abol_dvsn_cd': '한국거래소상장폐지구분코드',
    'asst_rqdi_dvsn_cd': '자산유동화구분코드',
    'opcb_dvsn_cd': '옵션부사채구분코드',
    'crfd_item_yn': '크라우드펀딩종목여부',
    'crfd_item_rstc_cclc_dt': '크라우드펀딩종목제한해지일자',
    'bond_nmpr_unit_pric': '채권호가단위가격',
    'ivst_heed_bond_dvsn_name': '투자유의채권구분명',
    'add_erng_rt': '추가수익율',
    'add_erng_rt_aply_dt': '추가수익율적용일자',
    'bond_tr_stop_dvsn_cd': '채권거래정지구분코드',
    'ivst_heed_bond_dvsn_cd': '투자유의채권구분코드',
    'pclr_cndt_text': '특이조건내용',
    'hbbd_yn': '하이브리드채권여부',
    'cdtl_cptl_scty_type_cd': '조건부자본증권유형코드',
    'elec_scty_yn': '전자증권여부',
    'sq1_clop_ecis_opng_dt': '1차콜옵션행사개시일자',
    'frst_erlm_stfno': '최초등록직원번호',
    'frst_erlm_dt': '최초등록일자',
    'frst_erlm_tmd': '최초등록시각',
    'tlg_rcvg_dtl_dtime': '전문수신상세일시'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/issue_info/issue_info.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/issue_info/chk_issue_info.py
domestic_bond,기본시세,장내채권 기본조회,search_bond_info,[장내채권] 기본시세 장내채권 기본조회[국내주식-129] 장내채권 기본조회 API를 호출하여 DataFrame으로 반환합니다.,"pdno (str): 상품번호 (필수)
prdt_type_cd (str): 상품유형코드 (필수)
tr_cont (str): 연속 거래 여부 (기본값: """")
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 장내채권 기본조회 데이터,"     df = search_bond_info(""KR2033022D33"", ""302"")
     print(df)","{
    'pdno': '상품번호',
    'prdt_type_cd': '상품유형코드',
    'ksd_bond_item_name': '증권예탁결제원채권종목명',
    'ksd_bond_item_eng_name': '증권예탁결제원채권종목영문명',
    'ksd_bond_lstg_type_cd': '증권예탁결제원채권상장유형코드',
    'ksd_ofrg_dvsn_cd': '증권예탁결제원모집구분코드',
    'ksd_bond_int_dfrm_dvsn_cd': '증권예탁결제원채권이자지급구분',
    'issu_dt': '발행일자',
    'rdpt_dt': '상환일자',
    'rvnu_dt': '매출일자',
    'iso_crcy_cd': '통화코드',
    'mdwy_rdpt_dt': '중도상환일자',
    'ksd_rcvg_bond_dsct_rt': '증권예탁결제원수신채권할인율',
    'ksd_rcvg_bond_srfc_inrt': '증권예탁결제원수신채권표면이율',
    'bond_expd_rdpt_rt': '채권만기상환율',
    'ksd_prca_rdpt_mthd_cd': '증권예탁결제원원금상환방법코드',
    'int_caltm_mcnt': '이자계산기간개월수',
    'ksd_int_calc_unit_cd': '증권예탁결제원이자계산단위코드',
    'uval_cut_dvsn_cd': '절상절사구분코드',
    'uval_cut_dcpt_dgit': '절상절사소수점자릿수',
    'ksd_dydv_caltm_aply_dvsn_cd': '증권예탁결제원일할계산기간적용',
    'dydv_calc_dcnt': '일할계산일수',
    'bond_expd_asrc_erng_rt': '채권만기보장수익율',
    'padf_plac_hdof_name': '원리금지급장소본점명',
    'lstg_dt': '상장일자',
    'lstg_abol_dt': '상장폐지일자',
    'ksd_bond_issu_mthd_cd': '증권예탁결제원채권발행방법코드',
    'laps_indf_yn': '경과이자지급여부',
    'ksd_lhdy_pnia_dfrm_mthd_cd': '증권예탁결제원공휴일원리금지급',
    'frst_int_dfrm_dt': '최초이자지급일자',
    'ksd_prcm_lnkg_gvbd_yn': '증권예탁결제원물가연동국고채여',
    'dpsi_end_dt': '예탁종료일자',
    'dpsi_strt_dt': '예탁시작일자',
    'dpsi_psbl_yn': '예탁가능여부',
    'atyp_rdpt_bond_erlm_yn': '비정형상환채권등록여부',
    'dshn_occr_yn': '부도발생여부',
    'expd_exts_yn': '만기연장여부',
    'pclr_ptcr_text': '특이사항내용',
    'dpsi_psbl_excp_stat_cd': '예탁가능예외상태코드',
    'expd_exts_srdp_rcnt': '만기연장분할상환횟수',
    'expd_exts_srdp_rt': '만기연장분할상환율',
    'expd_rdpt_rt': '만기상환율',
    'expd_asrc_erng_rt': '만기보장수익율',
    'bond_int_dfrm_mthd_cd': '채권이자지급방법코드',
    'int_dfrm_day_type_cd': '이자지급일유형코드',
    'prca_dfmt_term_mcnt': '원금거치기간개월수',
    'splt_rdpt_rcnt': '분할상환횟수',
    'rgbf_int_dfrm_dt': '직전이자지급일자',
    'nxtm_int_dfrm_dt': '차기이자지급일자',
    'sprx_psbl_yn': '분리과세가능여부',
    'ictx_rt_dvsn_cd': '소득세율구분코드',
    'bond_clsf_cd': '채권분류코드',
    'bond_clsf_kor_name': '채권분류한글명',
    'int_mned_dvsn_cd': '이자월말구분코드',
    'pnia_int_calc_unpr': '원리금이자계산단가',
    'frn_intr': 'FRN금리',
    'aply_day_prcm_idx_lnkg_cefc': '적용일물가지수연동계수',
    'ksd_expd_dydv_calc_bass_cd': '증권예탁결제원만기일할계산기준',
    'expd_dydv_calc_dcnt': '만기일할계산일수',
    'ksd_cbbw_dvsn_cd': '증권예탁결제원신종사채구분코드',
    'crfd_item_yn': '크라우드펀딩종목여부',
    'pnia_bank_ofdy_dfrm_mthd_cd': '원리금은행휴무일지급방법코드',
    'qib_yn': 'QIB여부',
    'qib_cclc_dt': 'QIB해지일자',
    'csbd_yn': '영구채여부',
    'csbd_cclc_dt': '영구채해지일자',
    'ksd_opcb_yn': '증권예탁결제원옵션부사채여부',
    'ksd_sodn_yn': '증권예탁결제원후순위채권여부',
    'ksd_rqdi_scty_yn': '증권예탁결제원유동화증권여부',
    'elec_scty_yn': '전자증권여부',
    'rght_ecis_mbdy_dvsn_cd': '권리행사주체구분코드',
    'int_rkng_mthd_dvsn_cd': '이자산정방법구분코드',
    'ofrg_dvsn_cd': '모집구분코드',
    'ksd_tot_issu_amt': '증권예탁결제원총발행금액',
    'next_indf_chk_ecls_yn': '다음이자지급체크제외여부',
    'ksd_bond_intr_dvsn_cd': '증권예탁결제원채권금리구분코드',
    'ksd_inrt_aply_dvsn_cd': '증권예탁결제원이율적용구분코드',
    'krx_issu_istt_cd': 'KRX발행기관코드',
    'ksd_indf_frqc_uder_calc_cd': '증권예탁결제원이자지급주기미만',
    'ksd_indf_frqc_uder_calc_dcnt': '증권예탁결제원이자지급주기미만',
    'tlg_rcvg_dtl_dtime': '전문수신상세일시'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/search_bond_info/search_bond_info.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/search_bond_info/chk_search_bond_info.py
domestic_bond,실시간시세,일반채권 실시간체결가,bond_ccnl," # [장내채권] 실시간시세 > 일반채권 실시간체결가 [실시간-052]  일반채권 실시간체결가[H0BJCNT0] 구독 함수 한국투자증권 웹소켓 API를 통해 일반채권의 실시간 체결가 데이터를 구독합니다. [참고자료] 채권 종목코드 마스터파일은 ""KIS포털 - API문서 - 종목정보파일 - 장내채권 - 채권코드"" 참고 부탁드립니다.","tr_type (str): [필수] 구독 등록(""1"") 또는 해제(""0"") 여부
tr_key (str): [필수] 종목코드 (빈 문자열 불가)","message (dict): 실시간 데이터 구독 결과 메시지
columns (list[str]): 응답 데이터의 컬럼 정보","     msg, columns = bond_ccnl(""1"", ""005930"")
     print(msg, columns)","{
    ""stnd_iscd"": ""표준종목코드"",
    ""bond_isnm"": ""채권종목명"",
    ""stck_cntg_hour"": ""주식체결시간"",
    ""prdy_vrss_sign"": ""전일대비부호"",
    ""prdy_vrss"": ""전일대비"",
    ""prdy_ctrt"": ""전일대비율"",
    ""stck_prpr"": ""현재가"",
    ""cntg_vol"": ""체결거래량"",
    ""stck_oprc"": ""시가"",
    ""stck_hgpr"": ""고가"",
    ""stck_lwpr"": ""저가"",
    ""stck_prdy_clpr"": ""전일종가"",
    ""bond_cntg_ert"": ""현재수익률"",
    ""oprc_ert"": ""시가수익률"",
    ""hgpr_ert"": ""고가수익률"",
    ""lwpr_ert"": ""저가수익률"",
    ""acml_vol"": ""누적거래량"",
    ""prdy_vol"": ""전일거래량"",
    ""cntg_type_cls_code"": ""체결유형코드""
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/bond_ccnl/bond_ccnl.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/bond_ccnl/chk_bond_ccnl.py
domestic_bond,실시간시세,일반채권 실시간호가,bond_asking_price, # [장내채권] 실시간시세 > 일반채권 실시간호가 [실시간-053]  일반채권 실시간호가[H0BJASP0] 일반채권 실시간호가 API를 통해 실시간 데이터를 구독합니다.,"tr_type (str): [필수] 구독 등록(""1"") 또는 해제(""0"") 여부를 나타냅니다.
tr_key (str): [필수] 종목코드. 빈 문자열일 수 없습니다.","message (dict): 실시간 데이터 메시지.
columns (list[str]): 응답 데이터의 컬럼 정보.","     msg, columns = bond_asking_price(""1"", ""005930"")
     print(msg, columns)
    
[참고자료]
채권 종목코드 마스터파일은 ""KIS포털 - API문서 - 종목정보파일 - 장내채권 - 채권코드"" 참고 부탁드립니다.","{
    ""stnd_iscd"": ""표준종목코드"",
    ""stck_cntg_hour"": ""주식체결시간"",
    ""askp_ert1"": ""매도호가수익률1"",
    ""bidp_ert1"": ""매수호가수익률1"",
    ""askp1"": ""매도호가1"",
    ""bidp1"": ""매수호가1"",
    ""askp_rsqn1"": ""매도호가잔량1"",
    ""bidp_rsqn1"": ""매수호가잔량1"",
    ""askp_ert2"": ""매도호가수익률2"",
    ""bidp_ert2"": ""매수호가수익률2"",
    ""askp2"": ""매도호가2"",
    ""bidp2"": ""매수호가2"",
    ""askp_rsqn2"": ""매도호가잔량2"",
    ""bidp_rsqn2"": ""매수호가잔량2"",
    ""askp_ert3"": ""매도호가수익률3"",
    ""bidp_ert3"": ""매수호가수익률3"",
    ""askp3"": ""매도호가3"",
    ""bidp3"": ""매수호가3"",
    ""askp_rsqn3"": ""매도호가잔량3"",
    ""bidp_rsqn3"": ""매수호가잔량3"",
    ""askp_ert4"": ""매도호가수익률4"",
    ""bidp_ert4"": ""매수호가수익률4"",
    ""askp4"": ""매도호가4"",
    ""bidp4"": ""매수호가4"",
    ""askp_rsqn4"": ""매도호가잔량4"",
    ""bidp_rsqn4"": ""매수호가잔량4"",
    ""askp_ert5"": ""매도호가수익률5"",
    ""bidp_ert5"": ""매수호가수익률5"",
    ""askp5"": ""매도호가5"",
    ""bidp5"": ""매수호가5"",
    ""askp_rsqn52"": ""매도호가잔량5"",
    ""bidp_rsqn53"": ""매수호가잔량5"",
    ""total_askp_rsqn"": ""총매도호가잔량"",
    ""total_bidp_rsqn"": ""총매수호가잔량""
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/bond_asking_price/bond_asking_price.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/bond_asking_price/chk_bond_asking_price.py
domestic_bond,실시간시세,채권지수 실시간체결가,bond_index_ccnl, # [장내채권] 실시간시세 > 채권지수 실시간체결가 [실시간-060]  채권지수 실시간체결가[H0BICNT0] 채권지수 실시간체결가 API를 통해 실시간 데이터를 구독합니다.,"tr_type (str): [필수] 구독 등록(""1"") 또는 해제(""0"") 여부를 나타냅니다.
tr_key (str): [필수] 구독할 종목코드. 빈 문자열이 아니어야 합니다.","message (dict): 구독 요청에 대한 응답 메시지.
columns (list[str]): 실시간 데이터의 컬럼 정보.","     msg, columns = bond_index_ccnl(""1"", ""005930"")
     print(msg, columns)

[참고자료]
채권 종목코드 마스터파일은 ""KIS포털 - API문서 - 종목정보파일 - 장내채권 - 채권코드"" 참고 부탁드립니다.","{
    ""nmix_id"": ""지수ID"",
    ""stnd_date1"": ""기준일자1"",
    ""trnm_hour"": ""전송시간"",
    ""totl_ernn_nmix_oprc"": ""총수익지수시가지수"",
    ""totl_ernn_nmix_hgpr"": ""총수익지수최고가"",
    ""totl_ernn_nmix_lwpr"": ""총수익지수최저가"",
    ""totl_ernn_nmix"": ""총수익지수"",
    ""prdy_totl_ernn_nmix"": ""전일총수익지수"",
    ""totl_ernn_nmix_prdy_vrss"": ""총수익지수전일대비"",
    ""totl_ernn_nmix_prdy_vrss_sign"": ""총수익지수전일대비부호"",
    ""totl_ernn_nmix_prdy_ctrt"": ""총수익지수전일대비율"",
    ""clen_prc_nmix"": ""순가격지수"",
    ""mrkt_prc_nmix"": ""시장가격지수"",
    ""bond_call_rnvs_nmix"": ""Call재투자지수"",
    ""bond_zero_rnvs_nmix"": ""Zero재투자지수"",
    ""bond_futs_thpr"": ""선물이론가격"",
    ""bond_avrg_drtn_val"": ""평균듀레이션"",
    ""bond_avrg_cnvx_val"": ""평균컨벡서티"",
    ""bond_avrg_ytm_val"": ""평균YTM"",
    ""bond_avrg_frdl_ytm_val"": ""평균선도YTM""
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/bond_index_ccnl/bond_index_ccnl.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/domestic_bond/bond_index_ccnl/chk_bond_index_ccnl.py
